Date,Open,High,Low,Close,Adj Close,Volume
26/01/1993,2.160714,2.214286,2.160714,2.169643,0.480394,71405600
27/01/1993,2.178571,2.205357,2.098214,2.151786,0.47644,56655200
28/01/1993,2.142857,2.151786,2.116071,2.138393,0.473475,46009600
29/01/1993,2.151786,2.1875,2.107143,2.125,0.470509,66525200
01/02/1993,2.116071,2.1875,2.116071,2.1875,0.484348,60138400
02/02/1993,2.169643,2.196429,2.151786,2.151786,0.47644,45584000
03/02/1993,2.178571,2.178571,2.089286,2.142857,0.474463,66046400
04/02/1993,2.142857,2.151786,2.107143,2.125,0.470509,52038000
05/02/1993,2.116071,2.125,2.008929,2.044643,0.452717,91904400
08/02/1993,2.035714,2.053571,1.982143,2.017857,0.446786,70268800
09/02/1993,2.035714,2.049107,2.017857,2.03125,0.449752,59665200
10/02/1993,2.035714,2.044643,1.964286,1.991071,0.440855,67071200
11/02/1993,1.991071,2.008929,1.964286,1.96875,0.435913,42067200
12/02/1993,1.964286,1.982143,1.919643,1.924107,0.453682,68849200
16/02/1993,1.910714,1.910714,1.839286,1.892857,0.446313,101934000
17/02/1993,1.901786,1.928571,1.857143,1.924107,0.453682,62395200
18/02/1993,1.964286,1.973214,1.910714,1.964286,0.463155,70030800
19/02/1993,1.973214,1.982143,1.955357,1.964286,0.463155,44450000
22/02/1993,1.964286,2,1.955357,1.96875,0.464208,24690400
23/02/1993,1.964286,1.973214,1.928571,1.9375,0.456839,48518400
24/02/1993,1.861607,1.924107,1.861607,1.915179,0.451576,71640800
25/02/1993,1.901786,1.955357,1.901786,1.955357,0.46105,41806800
26/02/1993,1.9375,1.9375,1.866071,1.892857,0.446313,73721200
01/03/1993,1.892857,1.910714,1.883929,1.901786,0.448418,29825600
02/03/1993,1.892857,1.946429,1.892857,1.9375,0.456839,36923600
03/03/1993,1.928571,1.964286,1.901786,1.950893,0.459997,50674400
04/03/1993,1.946429,1.973214,1.910714,1.964286,0.463155,47084800
05/03/1993,1.955357,1.991071,1.955357,1.964286,0.463155,27904800
08/03/1993,1.964286,2.026786,1.964286,2.017857,0.475787,44251200
09/03/1993,2.017857,2.053571,2.017857,2.026786,0.477892,38707200
10/03/1993,2.026786,2.044643,2,2.026786,0.477892,33124000
11/03/1993,2.035714,2.044643,2.008929,2.03125,0.478944,36153600
12/03/1993,2.026786,2.026786,1.982143,2.008929,0.473681,31673600
15/03/1993,2,2.044643,1.977679,2.035714,0.479997,34008800
16/03/1993,2.044643,2.0625,2.017857,2.017857,0.475787,25320400
17/03/1993,2.017857,2.035714,1.964286,1.96875,0.464208,44055200
18/03/1993,1.964286,1.986607,1.946429,1.946429,0.458945,26546800
19/03/1993,1.964286,1.973214,1.910714,1.919643,0.452629,38525200
22/03/1993,1.910714,1.924107,1.883929,1.901786,0.448418,41300000
23/03/1993,1.901786,1.928571,1.879464,1.883929,0.444208,25634000
24/03/1993,1.883929,1.9375,1.875,1.919643,0.452629,35767200
25/03/1993,1.919643,1.955357,1.910714,1.955357,0.46105,42761600
26/03/1993,1.955357,1.955357,1.875,1.901786,0.448418,37940000
29/03/1993,1.866071,1.875,1.8125,1.821429,0.429471,65427600
30/03/1993,1.825893,1.866071,1.794643,1.866071,0.439997,66012800
31/03/1993,1.875,1.883929,1.830357,1.839286,0.433682,55759200
01/04/1993,1.830357,1.857143,1.821429,1.848214,0.435787,27050800
02/04/1993,1.803571,1.830357,1.767857,1.790179,0.422103,63448000
05/04/1993,1.785714,1.803571,1.767857,1.785714,0.42105,37293200
06/04/1993,1.785714,1.794643,1.741071,1.741071,0.410524,42092400
07/04/1993,1.75,1.8125,1.732143,1.803571,0.425261,40712000
08/04/1993,1.785714,1.803571,1.75,1.776786,0.418945,40857600
12/04/1993,1.767857,1.821429,1.767857,1.785714,0.42105,23262400
13/04/1993,1.803571,1.830357,1.723214,1.732143,0.408419,41120800
14/04/1993,1.723214,1.741071,1.700893,1.741071,0.410524,42515200
15/04/1993,1.723214,1.723214,1.669643,1.6875,0.397892,54675600
16/04/1993,1.723214,1.741071,1.691964,1.71875,0.405261,171698800
19/04/1993,1.732143,1.767857,1.723214,1.732143,0.408419,56966000
20/04/1993,1.741071,1.794643,1.723214,1.785714,0.42105,60012400
21/04/1993,1.794643,1.8125,1.758929,1.772321,0.417892,51318400
22/04/1993,1.758929,1.803571,1.75,1.785714,0.42105,39418400
23/04/1993,1.776786,1.794643,1.741071,1.758929,0.414734,33535600
26/04/1993,1.758929,1.776786,1.732143,1.75,0.412629,25701200
27/04/1993,1.741071,1.794643,1.741071,1.794643,0.423155,32418400
28/04/1993,1.776786,1.857143,1.776786,1.834821,0.432629,40810000
29/04/1993,1.839286,1.848214,1.790179,1.8125,0.427366,20610800
30/04/1993,1.8125,1.875,1.8125,1.830357,0.431576,33084800
03/05/1993,1.830357,1.857143,1.821429,1.852679,0.436839,16296000
04/05/1993,1.866071,1.9375,1.857143,1.90625,0.449471,42705600
05/05/1993,1.892857,1.982143,1.892857,1.946429,0.458945,63266000
06/05/1993,1.946429,1.955357,1.910714,1.919643,0.452629,17614800
07/05/1993,1.910714,1.955357,1.910714,1.955357,0.46105,20473600
10/05/1993,1.964286,1.995536,1.964286,1.964286,0.463155,34482000
11/05/1993,1.964286,1.973214,1.928571,1.946429,0.458945,39594800
12/05/1993,1.9375,1.955357,1.892857,1.901786,0.448418,26306000
13/05/1993,1.910714,1.991071,1.910714,1.982143,0.467366,90431600
14/05/1993,1.973214,2,1.964286,1.982143,0.467366,29352400
17/05/1993,1.982143,2,1.964286,1.991071,0.469471,17410400
18/05/1993,1.982143,2.008929,1.964286,1.982143,0.467366,40868800
19/05/1993,1.955357,2.053571,1.946429,2.044643,0.482102,43192800
20/05/1993,2.044643,2.107143,2.044643,2.098214,0.494734,72632000
21/05/1993,2.098214,2.111607,2.026786,2.053571,0.484208,37049600
24/05/1993,2.026786,2.098214,2.026786,2.058036,0.48526,37578800
25/05/1993,2.026786,2.053571,1.991071,2.013393,0.474734,45180800
26/05/1993,2,2.0625,1.977679,2.0625,0.486313,30391200
27/05/1993,2.0625,2.089286,2.044643,2.053571,0.484208,49322000
28/05/1993,2.035714,2.053571,2.008929,2.022321,0.506432,45987200
01/06/1993,2.017857,2.0625,2.017857,2.035714,0.509786,33768000
02/06/1993,2.026786,2.080357,2,2.035714,0.509786,50120000
03/06/1993,2.035714,2.044643,2,2.013393,0.504197,39214000
04/06/1993,1.991071,2.008929,1.946429,1.959821,0.490781,53421200
07/06/1993,1.946429,1.955357,1.799107,1.8125,0.453889,120576400
08/06/1993,1.741071,1.785714,1.714286,1.767857,0.442709,155274000
09/06/1993,1.607143,1.629464,1.571429,1.580357,0.395755,294604800
10/06/1993,1.553571,1.598214,1.526786,1.589286,0.397991,138426400
11/06/1993,1.607143,1.616071,1.549107,1.5625,0.391283,60580800
14/06/1993,1.571429,1.598214,1.553571,1.59375,0.399109,62372800
15/06/1993,1.616071,1.616071,1.495536,1.5,0.375632,112081200
16/06/1993,1.508929,1.544643,1.482143,1.508929,0.377868,88270000
17/06/1993,1.517857,1.517857,1.446429,1.473214,0.368924,102359600
18/06/1993,1.486607,1.504464,1.419643,1.464286,0.366688,77823200
21/06/1993,1.446429,1.446429,1.410714,1.415179,0.354391,68395600
22/06/1993,1.459821,1.5,1.419643,1.477679,0.370042,84095200
23/06/1993,1.491071,1.491071,1.428571,1.446429,0.362217,45180800
24/06/1993,1.446429,1.491071,1.428571,1.491071,0.373396,55708800
25/06/1993,1.441964,1.455357,1.410714,1.428571,0.357745,64290800
28/06/1993,1.446429,1.446429,1.383929,1.433036,0.358863,88404400
29/06/1993,1.4375,1.4375,1.375,1.392857,0.348801,73567200
30/06/1993,1.383929,1.419643,1.375,1.410714,0.353273,50064000
01/07/1993,1.392857,1.419643,1.357143,1.357143,0.339857,54541200
02/07/1993,1.366071,1.383929,1.348214,1.375,0.344329,47908000
06/07/1993,1.366071,1.392857,1.339286,1.348214,0.337622,38813600
07/07/1993,1.339286,1.352679,1.294643,1.303571,0.326442,56758800
08/07/1993,1.303571,1.339286,1.294643,1.303571,0.326442,34742400
09/07/1993,1.321429,1.330357,1.303571,1.3125,0.328678,39219600
12/07/1993,1.3125,1.361607,1.294643,1.357143,0.339857,43470000
13/07/1993,1.383929,1.383929,1.321429,1.330357,0.33315,39527600
14/07/1993,1.3125,1.339286,1.276786,1.330357,0.33315,61574800
15/07/1993,1.330357,1.348214,1.258929,1.276786,0.319734,84509600
16/07/1993,1.017857,1.058036,0.946429,0.982143,0.24595,530149200
19/07/1993,1,1.026786,0.910714,0.915179,0.22918,201558000
20/07/1993,0.9375,0.991071,0.919643,0.959821,0.24036,132977600
21/07/1993,0.928571,0.955357,0.910714,0.9375,0.23477,113976800
22/07/1993,0.928571,0.964286,0.919643,0.946429,0.237006,52794000
23/07/1993,0.964286,0.982143,0.928571,0.9375,0.23477,58444400
26/07/1993,0.955357,0.982143,0.928571,0.959821,0.24036,38206000
27/07/1993,0.955357,0.982143,0.9375,0.946429,0.237006,49652400
28/07/1993,0.9375,0.964286,0.9375,0.959821,0.24036,22948800
29/07/1993,0.964286,0.982143,0.955357,0.973214,0.243714,30343600
30/07/1993,0.982143,1.008929,0.964286,0.991071,0.248185,53611600
02/08/1993,1.008929,1.044643,1,1.017857,0.254893,54076400
03/08/1993,1.035714,1.044643,1.026786,1.035714,0.259365,44119600
04/08/1993,1.044643,1.089286,1.035714,1.080357,0.270545,60748800
05/08/1993,1.098214,1.098214,1.035714,1.053571,0.263837,52343200
06/08/1993,1.044643,1.080357,1.044643,1.044643,0.261601,31480400
09/08/1993,1.044643,1.080357,1.035714,1.0625,0.266073,40353600
10/08/1993,1.053571,1.0625,1.008929,1.017857,0.254893,38194800
11/08/1993,1.017857,1.017857,0.964286,0.982143,0.24595,41742400
12/08/1993,0.982143,0.991071,0.928571,0.946429,0.237006,84543200
13/08/1993,0.946429,0.991071,0.9375,0.977679,0.244832,34703200
16/08/1993,0.982143,1,0.973214,0.982143,0.280361,25611600
17/08/1993,0.991071,1.017857,0.973214,1.013393,0.289282,27045200
18/08/1993,1.035714,1.0625,1.008929,1.017857,0.290556,47180000
19/08/1993,1.026786,1.026786,0.982143,0.982143,0.280361,38032400
20/08/1993,0.991071,1,0.964286,1,0.285458,24984400
23/08/1993,1,1.026786,0.982143,1.013393,0.289282,22794800
24/08/1993,1.008929,1.026786,0.991071,1,0.285458,25314800
