Date,Open,High,Low,Close,Adj Close,Volume
1991-12-17,1.803571,1.821429,1.794643,1.803571,0.310710,24460800
1991-12-18,1.794643,1.857143,1.785714,1.848214,0.318401,46650800
1991-12-19,1.830357,1.848214,1.812500,1.812500,0.312248,28831600
1991-12-20,1.830357,1.839286,1.794643,1.794643,0.309172,32046000
1991-12-23,1.803571,1.848214,1.785714,1.839286,0.316863,25790800
1991-12-24,1.857143,1.919643,1.848214,1.866071,0.321477,47140800
1991-12-26,1.883929,1.964286,1.866071,1.959821,0.337628,33625200
1991-12-27,1.955357,1.991071,1.946429,1.964286,0.338397,41935600
1991-12-30,1.964286,2.044643,1.964286,2.026786,0.349164,45911600
1991-12-31,2.049107,2.071429,2.000000,2.013393,0.346857,33507600
1992-01-02,1.991071,2.133929,1.982143,2.125000,0.366084,58408000
1992-01-03,2.142857,2.151786,2.080357,2.107143,0.363008,47563600
1992-01-06,2.098214,2.107143,2.062500,2.071429,0.356855,28560000
1992-01-07,2.053571,2.125000,2.053571,2.111607,0.363777,35366800
1992-01-08,2.089286,2.187500,2.089286,2.160714,0.372237,58186800
1992-01-09,2.160714,2.223214,2.151786,2.223214,0.383004,52127600
1992-01-10,2.196429,2.232143,2.178571,2.223214,0.383004,49056000
1992-01-13,2.223214,2.241071,2.196429,2.214286,0.381466,26964000
1992-01-14,2.223214,2.312500,2.223214,2.303571,0.396847,68451600
1992-01-15,2.303571,2.321429,2.250000,2.267857,0.390695,81435200
1992-01-16,2.276786,2.294643,2.232143,2.241071,0.386080,73382400
1992-01-17,2.419643,2.464286,2.312500,2.312500,0.398386,212088800
1992-01-20,2.303571,2.330357,2.285714,2.285714,0.393771,52416000
1992-01-21,2.294643,2.294643,2.178571,2.183036,0.376082,48521200
1992-01-22,2.196429,2.276786,2.187500,2.267857,0.390695,45920000
1992-01-23,2.294643,2.312500,2.250000,2.303571,0.396847,34588400
1992-01-24,2.303571,2.348214,2.285714,2.308036,0.397617,44402400
1992-01-27,2.312500,2.330357,2.294643,2.303571,0.396847,20862800
1992-01-28,2.312500,2.334821,2.250000,2.330357,0.401462,43430800
1992-01-29,2.312500,2.348214,2.258929,2.258929,0.389157,36139600
1992-01-30,2.267857,2.276786,2.241071,2.276786,0.392233,21778400
1992-01-31,2.285714,2.330357,2.267857,2.312500,0.398386,36139600
1992-02-03,2.312500,2.366071,2.303571,2.348214,0.404538,39533200
1992-02-04,2.348214,2.366071,2.321429,2.348214,0.404538,48232800
1992-02-05,2.366071,2.383929,2.325893,2.361607,0.406846,40376000
1992-02-06,2.348214,2.357143,2.285714,2.290179,0.394540,23284800
1992-02-07,2.294643,2.312500,2.241071,2.285714,0.393771,36884400
1992-02-10,2.285714,2.294643,2.250000,2.254464,0.388387,21610400
1992-02-11,2.250000,2.276786,2.223214,2.245536,0.386849,30503200
1992-02-12,2.276786,2.339286,2.250000,2.330357,0.401462,34490400
1992-02-13,2.330357,2.330357,2.276786,2.294643,0.395309,19003600
1992-02-14,2.276786,2.294643,2.258929,2.290179,0.416312,18146800
1992-02-18,2.294643,2.303571,2.241071,2.241071,0.407385,17088400
1992-02-19,2.241071,2.250000,2.205357,2.214286,0.402516,23917600
1992-02-20,2.232143,2.312500,2.223214,2.308036,0.419558,32715200
1992-02-21,2.312500,2.339286,2.303571,2.321429,0.421992,37895200
1992-02-24,2.366071,2.375000,2.348214,2.361607,0.429296,42851200
1992-02-25,2.366071,2.446429,2.330357,2.446429,0.444715,56803600
1992-02-26,2.437500,2.500000,2.437500,2.495536,0.453642,57271200
1992-02-27,2.500000,2.500000,2.428571,2.446429,0.444715,30542400
1992-02-28,2.446429,2.464286,2.392857,2.410714,0.438223,22598800
1992-03-02,2.419643,2.446429,2.401786,2.401786,0.436600,22313200
1992-03-03,2.419643,2.428571,2.366071,2.370536,0.430919,24819200
1992-03-04,2.366071,2.383929,2.312500,2.321429,0.421992,28842800
1992-03-05,2.303571,2.339286,2.250000,2.267857,0.412254,59180800
1992-03-06,2.267857,2.285714,2.250000,2.285714,0.415500,33572000
1992-03-09,2.276786,2.294643,2.267857,2.276786,0.413877,27235600
1992-03-10,2.285714,2.312500,2.276786,2.276786,0.413877,30674000
1992-03-11,2.276786,2.294643,2.250000,2.258929,0.410631,32914000
1992-03-12,2.258929,2.276786,2.196429,2.241071,0.407385,38225600
